,ProductID,ProductName,ModelDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,ProductType
243,264,L-K469,K,Briefs,Women's Panties,Underwear,475,L,Dozen,Out of Production,2003-07-10,4.2,K469
244,265,L-K46D,K,Briefs,Women's Panties,Underwear,509,L,Dozen,Out of Production,2003-07-10,4.4,K46D
245,266,L-K46E,K,Briefs,Women's Panties,Underwear,500,L,Dozen,In Production,2003-07-10,4.2,K46E
246,267,L-K46S,K,Briefs,Women's Panties,Underwear,450,L,Dozen,In Production,2003-07-10,4.4,K46S
247,268,L-K46SD,K,Briefs,Women's Panties,Underwear,480,L,Dozen,Out of Production,2003-07-10,4.7,K46SD
248,269,L-K46SK,K,Briefs,Women's Panties,Underwear,504,L,Dozen,Out of Production,2003-08-06,4.5,K46SK
249,270,L-K46SV,K,Briefs,Women's Panties,Underwear,515,L,Dozen,Out of Production,2003-07-10,4.7,K46SV
250,271,L-K46T,K,Briefs,Women's Panties,Underwear,515,L,Dozen,In Production,2003-07-10,4.2,K46T
251,272,L-K46V,K,Briefs,Women's Panties,Underwear,509,L,Dozen,Out of Production,2003-07-10,4.3,K46V
252,273,L-K481,K,Briefs,Women's Panties,Underwear,516,L,Dozen,Out of Production,2003-07-10,3.8,K481
253,274,L-K498,K,Briefs,Women's Panties,Underwear,516,L,Dozen,Out of Production,2003-07-10,4.1,K498
254,275,L-K502,K,Briefs,Women's Panties,Underwear,485,L,Dozen,Out of Production,2003-07-10,4.1,K502
255,276,L-K503,K,Briefs,Women's Panties,Underwear,456,L,Dozen,Out of Production,2003-07-10,3.2,K503
256,277,L-K507,K,Briefs,Women's Panties,Underwear,504,L,Dozen,Out of Production,2003-07-10,3.9,K507
257,278,L-K509,K,Briefs,Women's Panties,Underwear,516,L,Dozen,Out of Production,2003-07-10,3.9,K509
258,279,L-K509S,K,Briefs,Women's Panties,Underwear,517,L,Dozen,Out of Production,2003-07-10,3.65,K509S
259,280,L-K515,K,Briefs,Women's Panties,Underwear,516,L,Dozen,Out of Production,2003-07-10,3.35,K515
260,281,L-K52,K,Briefs,Women's Panties,Underwear,510,L,Dozen,Out of Production,2003-07-10,4.1,K52
261,282,L-K528,K,Briefs,Women's Panties,Underwear,516,L,Dozen,Out of Production,2003-07-10,3.9,K528
262,283,L-K529,K,Briefs,Women's Panties,Underwear,516,L,Dozen,Out of Production,2003-07-10,4.3,K529
263,284,L-K52S,K,Briefs,Women's Panties,Underwear,520,L,Dozen,Out of Production,2003-08-06,4.6,K52S
264,285,L-K56T,K,Briefs,Women's Panties,Underwear,510,L,Dozen,Out of Production,2003-08-06,3.75,K56T
265,286,L-K68,K,Briefs,Women's Panties,Underwear,516,L,Dozen,Out of Production,2003-08-06,2.85,K68
266,287,L-K68E,K,Briefs,Women's Panties,Underwear,516,L,Dozen,Out of Production,2003-08-06,2.9,K68E
267,288,L-K68T,K,Briefs,Women's Panties,Underwear,510,L,Dozen,In Production,2003-08-06,3.15,K68T
268,289,L-K76E,K,Briefs,Women's Panties,Underwear,497,L,Dozen,Out of Production,2003-07-10,3.15,K76E
269,290,L-K77,K,Briefs,Women's Panties,Underwear,502,L,Dozen,Out of Production,2003-07-10,3.35,K77
270,291,L-K77S,K,Briefs,Women's Panties,Underwear,508,L,Dozen,Out of Production,2003-07-10,3.65,K77S
271,292,L-K91,K,Briefs,Women's Panties,Underwear,460,L,Dozen,Out of Production,2003-08-06,2.6,K91
272,293,L-K92,K,Briefs,Women's Panties,Underwear,425,L,Dozen,Out of Production,2003-08-06,2.6,K92
273,294,L-K92E,K,Briefs,Women's Panties,Underwear,503,L,Dozen,Out of Production,2003-07-10,2.75,K92E
274,295,L-K93,K,Briefs,Women's Panties,Underwear,362,L,Dozen,Out of Production,2003-07-10,2.4,K93
275,296,L-K94,K,Briefs,Women's Panties,Underwear,296,L,Dozen,Out of Production,2003-07-10,2.45,K94
276,297,L-K98E,K,Briefs,Women's Panties,Underwear,419,L,Dozen,Out of Production,2003-07-10,2.35,K98E
277,298,L-KA946T,KA,Briefs,Women's Panties,Underwear,432,L,Dozen,Out of Production,2003-08-06,3.8,KA946T
278,299,L-KS46S,KS,Briefs,Women's Panties,Underwear,730,L,Dozen,In Production,2003-08-06,6.5,KS46S
279,300,L-KS46T,KS,Briefs,Women's Panties,Underwear,690,L,Dozen,In Production,2003-08-06,6.1,KS46T
280,301,L-N87,N,Briefs,Women's Panties,Underwear,492,L,Dozen,Out of Production,2003-08-06,6.0,N87
281,302,L-S24,S,Briefs,Women's Panties,Underwear,337,L,Dozen,In Production,2003-08-06,4.2,S24
282,303,L-S32S,S,Briefs,Women's Panties,Underwear,345,L,Dozen,Out of Production,2003-08-06,4.5,S32S
283,304,L-S46,S,Briefs,Women's Panties,Underwear,367,L,Dozen,In Production,2003-08-06,4.4,S46
284,305,L-S4653,S,Briefs,Women's Panties,Underwear,370,L,Dozen,Out of Production,2003-08-06,4.8,S4653
285,306,L-S4654,S,Briefs,Women's Panties,Underwear,376,L,Dozen,Out of Production,2003-08-06,4.8,S4654
286,307,L-S4674,S,Briefs,Women's Panties,Underwear,376,L,Dozen,Out of Production,2003-08-06,4.8,S4674
287,308,L-S4675,S,Briefs,Women's Panties,Underwear,431,L,Dozen,Out of Production,2003-08-06,4.6,S4675
288,309,L-S46S,S,Briefs,Women's Panties,Underwear,400,L,Dozen,In Production,2003-08-06,4.8,S46S
289,310,L-TA31,TA,Thongs,Women's Panties,Underwear,193,L,Dozen,Out of Production,2003-08-06,2.5,TA31
290,311,L-TA31S,TA,Thongs,Women's Panties,Underwear,206,L,Dozen,Out of Production,2003-08-06,2.7,TA31S
291,312,L-TA32S,TA,Thongs,Women's Panties,Underwear,191,L,Dozen,Out of Production,2003-08-06,2.6,TA32S
292,313,L-TA46SK,TA,Thongs,Women's Panties,Underwear,219,L,Dozen,Out of Production,2003-08-06,4.8,TA46SK
293,314,L-U23,U,Briefs,Women's Panties,Underwear,323,L,Dozen,Out of Production,2003-07-10,2.75,U23
294,315,L-U29,U,Briefs,Women's Panties,Underwear,337,L,Dozen,In Production,2003-07-10,3.0,U29
295,316,L-U35,U,Briefs,Women's Panties,Underwear,350,L,Dozen,In Production,2003-07-10,3.4,U35
296,317,L-Z23,Z,Briefs,Women's Panties,Underwear,322,L,Dozen,Out of Production,2003-08-06,3.35,Z23
297,318,L-Z46,Z,Briefs,Women's Panties,Underwear,321,L,Dozen,Out of Production,2003-08-06,4.0,Z46
298,319,L-Z87,Z,Briefs,Women's Panties,Underwear,329,L,Dozen,Out of Production,2003-08-06,6.0,Z87
299,320,M-171,AT,Undershirts,Men's Undershirts,Underwear,980,M,Dozen,In Production,2003-08-06,6.3,171
300,321,M-1711,AT,Undershirts,Men's Undershirts,Underwear,78,M,Single Unit,Out of Production,2003-08-06,0.59,1711
301,322,M-172,AT,Undershirts,Women's Undershirts,Underwear,801,M,Dozen,In Production,2003-07-10,5.6,172
302,323,M-173,AT,Undershirts,Women's Undershirts,Underwear,746,M,Dozen,In Production,2003-07-10,5.6,173
303,324,M-174,AT,Undershirts,Men's Undershirts,Underwear,1285,M,Dozen,In Production,2003-08-06,7.8,174
304,325,M-1741,AT,Undershirts,Men's Undershirts,Underwear,106,M,Single Unit,Out of Production,2003-08-06,0.76,1741
305,326,M-175,AT,Undershirts,Women's Undershirts,Underwear,890,M,Dozen,In Production,2003-07-10,6.1,175
306,327,M-177,AT,Undershirts,Men's Undershirts,Underwear,1095,M,Dozen,In Production,2003-08-06,6.7,177
307,328,M-1771,AT,Undershirts,Men's Undershirts,Underwear,92,M,Single Unit,Out of Production,2003-08-06,0.6,1771
308,329,M-188,AT,Undershirts,Women's Undershirts,Underwear,845,M,Dozen,In Production,2003-08-06,7.3,188
309,330,M-191,AT,Undershirts,Men's Undershirts,Underwear,1005,M,Dozen,In Production,2003-08-06,6.7,191
310,331,M-1911,AT,Undershirts,Men's Undershirts,Underwear,92,M,Single Unit,Out of Production,2003-08-06,0.65,1911
311,332,M-191S,AT,Undershirts,Men's Undershirts,Underwear,1171,M,Dozen,In Production,2003-07-10,7.7,191S
312,333,M-191S1,AT,Undershirts,Men's Undershirts,Underwear,98,M,Single Unit,Out of Production,2003-08-06,0.79,191S1
313,334,M-3101,AT3K,Undershirts,Women's Undershirts,Underwear,75,M,Single Unit,Out of Production,2003-07-10,0.65,3101
314,335,M-3102,AT3K,Undershirts,Women's Undershirts,Underwear,91,M,Single Unit,Out of Production,2003-07-10,0.75,3102
315,336,M-3103,AT3K,Undershirts,Women's Undershirts,Underwear,110,M,Single Unit,Out of Production,2003-08-06,0.75,3103
316,337,M-3103S,AT3K,Undershirts,Women's Undershirts,Underwear,120,M,Single Unit,Out of Production,2003-08-06,0.85,3103S
317,338,M-3104,AT3K,Undershirts,Women's Undershirts,Underwear,72,M,Single Unit,Out of Production,2003-07-10,0.6,3104
318,339,M-3104S,AT3K,Undershirts,Women's Undershirts,Underwear,93,M,Single Unit,Out of Production,2003-08-06,0.7,3104S
319,340,M-3105,AT3K,Undershirts,Women's Undershirts,Underwear,85,M,Single Unit,Out of Production,2003-07-10,0.65,3105
320,341,M-3106,AT3K,Undershirts,Women's Undershirts,Underwear,107,M,Single Unit,Out of Production,2003-07-10,0.65,3106
321,342,M-3106S,AT3K,Undershirts,Women's Undershirts,Underwear,112,M,Single Unit,Out of Production,2003-07-10,0.75,3106S
322,343,M-4201,AT4K,Undershirts,Women's Undershirts,Underwear,93,M,Single Unit,Out of Production,2003-08-06,0.7,4201
323,344,M-4202,AT4K,Undershirts,Women's Undershirts,Underwear,88,M,Single Unit,Out of Production,2003-08-06,0.8,4202
324,345,M-4203,AT4K,Undershirts,Women's Undershirts,Underwear,112,M,Single Unit,Out of Production,2003-08-06,0.8,4203
325,346,M-4204,AT4K,Undershirts,Women's Undershirts,Underwear,93,M,Single Unit,Out of Production,2003-08-06,0.65,4204
326,347,M-4205,AT4K,Undershirts,Women's Undershirts,Underwear,98,M,Single Unit,Out of Production,2003-08-06,0.7,4205
327,348,M-4206,AT4K,Undershirts,Women's Undershirts,Underwear,109,M,Single Unit,Out of Production,2003-08-06,0.7,4206
328,349,M-A1085,A,Briefs,Women's Panties,Underwear,264,M,Dozen,Out of Production,2003-08-06,4.45,A1085
329,350,M-A46,A,Briefs,Women's Panties,Underwear,305,M,Dozen,Out of Production,2003-07-10,3.5,A46
330,351,M-A4607,A,Briefs,Women's Panties,Underwear,246,M,Dozen,Out of Production,2003-08-06,4.7,A4607
331,352,M-A4607S,A,Briefs,Women's Panties,Underwear,246,M,Dozen,Out of Production,2003-08-06,4.8,A4607S
332,353,M-A4653,A,Briefs,Women's Panties,Underwear,311,M,Dozen,Out of Production,2003-08-06,3.9,A4653
333,354,M-A4654,A,Briefs,Women's Panties,Underwear,311,M,Dozen,Out of Production,2003-08-06,3.9,A4654
334,355,M-A4673,A,Briefs,Women's Panties,Underwear,334,M,Dozen,Out of Production,2003-08-06,3.9,A4673
335,356,M-A4674,A,Briefs,Women's Panties,Underwear,334,M,Dozen,Out of Production,2003-08-06,3.9,A4674
336,357,M-A4675,A,Briefs,Women's Panties,Underwear,334,M,Dozen,Out of Production,2003-08-06,3.7,A4675
337,358,M-A46S,A,Briefs,Women's Panties,Underwear,294,M,Dozen,Out of Production,2003-07-10,3.9,A46S
338,359,M-A46T,A,Briefs,Women's Panties,Underwear,305,M,Dozen,Out of Production,2003-07-10,3.6,A46T
339,360,M-A52,A,Briefs,Women's Panties,Underwear,335,M,Dozen,Out of Production,2003-07-10,4.0,A52
340,361,M-A52S,A,Briefs,Women's Panties,Underwear,380,M,Dozen,Out of Production,2003-07-10,4.25,A52S
341,362,M-A7800,A,Briefs,Women's Panties,Underwear,293,M,Dozen,Out of Production,2003-08-06,8.3,A7800
342,363,M-A7800S,A,Briefs,Women's Panties,Underwear,293,M,Dozen,Out of Production,2003-08-06,8.8,A7800S
343,364,M-A821,A,Briefs,Women's Panties,Underwear,248,M,Dozen,Out of Production,2003-08-06,8.0,A821
344,365,M-A946T,A,Briefs,Women's Panties,Underwear,420,M,Dozen,Out of Production,2003-08-06,3.1,A946T
345,366,M-AF4600,AF,Briefs,Women's Panties,Underwear,305,M,Dozen,Out of Production,2003-08-06,3.6,AF4600
346,367,M-AF4601,AF,Briefs,Women's Panties,Underwear,293,M,Dozen,Out of Production,2003-08-06,3.6,AF4601
347,368,M-AF4602,AF,Briefs,Women's Panties,Underwear,299,M,Dozen,Out of Production,2003-08-06,3.6,AF4602
348,369,M-AF4603,AF,Briefs,Women's Panties,Underwear,323,M,Dozen,Out of Production,2003-08-06,3.7,AF4603
349,370,M-AF4604,AF,Briefs,Women's Panties,Underwear,293,M,Dozen,Out of Production,2003-08-06,3.7,AF4604
350,371,M-AF4606,AF,Briefs,Women's Panties,Underwear,287,M,Dozen,Out of Production,2003-08-06,3.5,AF4606
351,372,M-BB13,BB,Briefs,Women's Panties,Underwear,420,M,Dozen,Out of Production,2003-07-10,3.35,BB13
352,373,M-BB19,BB,Briefs,Women's Panties,Underwear,424,M,Dozen,Out of Production,2003-07-10,3.4,BB19
353,374,M-BB32T,BB,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2003-08-06,2.9,BB32T
354,375,M-BB52T,BB,Briefs,Women's Panties,Underwear,410,M,Dozen,Out of Production,2003-08-06,3.4,BB52T
355,376,M-BB56,BB,Briefs,Women's Panties,Underwear,365,M,Dozen,Out of Production,2003-07-10,3.3,BB56
356,377,M-BX171,BX,Boxers,Men's Briefs,Underwear,60,M,Single Unit,Out of Production,2003-07-10,1.5,BX171
357,378,M-BX172,BX,Boxers,Men's Briefs,Underwear,66,M,Single Unit,Out of Production,2003-07-10,1.5,BX172
358,379,M-BX17C2,BX,Boxers,Men's Briefs,Underwear,63,M,Single Unit,Out of Production,2003-07-10,1.6,BX17C2
359,380,M-BX17S2,BX,Boxers,Men's Briefs,Underwear,61,M,Single Unit,Out of Production,2003-07-10,1.6,BX17S2
360,381,M-BX17Y1,BX,Boxers,Men's Briefs,Underwear,67,M,Single Unit,Out of Production,2003-07-10,1.45,BX17Y1
361,382,M-BX34A,BX,Boxers,Men's Briefs,Underwear,83,M,Single Unit,In Production,2003-07-10,1.0,BX34A
362,383,M-BX34B,BX,Boxers,Men's Briefs,Underwear,75,M,Single Unit,Out of Production,2003-07-10,1.1,BX34B
363,384,M-BX34C,BX,Boxers,Men's Briefs,Underwear,65,M,Single Unit,Out of Production,2003-07-10,1.0,BX34C
364,385,M-BX46C,BX,Boxers,Men's Briefs,Underwear,65,M,Single Unit,In Production,2003-07-10,0.9,BX46C
365,386,M-BX46CA,BX,Boxers,Men's Briefs,Underwear,83,M,Single Unit,Out of Production,2003-07-10,0.9,BX46CA
366,387,M-BX46CB,BX,Boxers,Men's Briefs,Underwear,70,M,Single Unit,Out of Production,2003-07-10,0.95,BX46CB
367,388,M-BX46SC,BX,Boxers,Men's Briefs,Underwear,82,M,Single Unit,In Production,2003-07-10,1.05,BX46SC
368,389,M-C10,C,Briefs,Women's Panties,Underwear,239,M,Dozen,Out of Production,2003-08-06,4.3,C10
369,391,M-C1011S,C,Briefs,Women's Panties,Underwear,263,M,Dozen,Out of Production,2003-08-06,4.3,C1011S
370,392,M-C10S,C,Briefs,Women's Panties,Underwear,278,M,Dozen,Out of Production,2003-07-10,4.7,C10S
371,394,M-C11S,C,Briefs,Women's Panties,Underwear,263,M,Dozen,Out of Production,2003-08-06,3.9,C11S
372,396,M-C302,C,Briefs,Women's Panties,Underwear,276,M,Dozen,Out of Production,2003-07-10,2.95,C302
373,398,M-C306,C,Briefs,Women's Panties,Underwear,276,M,Dozen,Out of Production,2003-07-10,2.95,C306
374,399,M-C307,C,Briefs,Women's Panties,Underwear,276,M,Dozen,Out of Production,2003-07-10,3.0,C307
375,401,M-C30D,C,Briefs,Women's Panties,Underwear,275,M,Dozen,Out of Production,2003-07-10,3.7,C30D
376,403,M-C30K,C,Briefs,Women's Panties,Underwear,275,M,Dozen,Out of Production,2003-07-10,3.9,C30K
377,405,M-C30SD,C,Briefs,Women's Panties,Underwear,275,M,Dozen,Out of Production,2003-07-10,3.9,C30SD
378,406,M-C30V,C,Briefs,Women's Panties,Underwear,275,M,Dozen,Out of Production,2003-07-10,3.6,C30V
379,407,M-C31,C,Briefs,Women's Panties,Underwear,349,M,Dozen,Out of Production,2003-07-10,2.9,C31
380,408,M-C313,C,Briefs,Women's Panties,Underwear,276,M,Dozen,Out of Production,2003-07-10,3.1,C313
381,409,M-C31E,C,Briefs,Women's Panties,Underwear,335,M,Dozen,Out of Production,2003-07-10,3.05,C31E
382,410,M-C32,C,Briefs,Women's Panties,Underwear,329,M,Dozen,Out of Production,2003-08-06,2.9,C32
383,411,M-C32E,C,Briefs,Women's Panties,Underwear,304,M,Dozen,Out of Production,2003-07-10,3.05,C32E
384,412,M-C46D,C,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2003-07-10,4.25,C46D
385,413,M-C46K,C,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2003-07-10,4.4,C46K
386,414,M-C46S,C,Briefs,Women's Panties,Underwear,315,M,Dozen,Out of Production,2003-08-06,3.55,C46S
387,415,M-C46SD,C,Briefs,Women's Panties,Underwear,350,M,Dozen,Out of Production,2003-07-10,4.65,C46SD
388,416,M-C46SV,C,Briefs,Women's Panties,Underwear,346,M,Dozen,Out of Production,2003-07-10,4.55,C46SV
389,417,M-C46T,C,Briefs,Women's Panties,Underwear,311,M,Dozen,Out of Production,2003-07-10,3.55,C46T
390,418,M-C46V,C,Briefs,Women's Panties,Underwear,335,M,Dozen,Out of Production,2003-07-10,4.15,C46V
391,419,M-C97,C,Briefs,Women's Panties,Underwear,237,M,Dozen,Out of Production,2003-07-10,3.7,C97
392,420,M-C97P,C,Briefs,Women's Panties,Underwear,256,M,Dozen,Out of Production,2003-07-10,3.8,C97P
393,421,M-C97S,C,Briefs,Women's Panties,Underwear,256,M,Dozen,Out of Production,2003-07-10,3.9,C97S
394,422,M-D31S,D,Briefs,Women's Panties,Underwear,314,M,Dozen,Out of Production,2003-07-10,4.25,D31S
395,423,M-D46S,D,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2003-07-10,4.2,D46S
396,424,M-D46T,D,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2003-07-10,4.9,D46T
397,425,M-ERK33,ERK,Briefs,Men's Briefs,Underwear,572,M,Dozen,Out of Production,2003-07-10,4.4,ERK33
398,426,M-ERK34B,ERK,Briefs,Men's Briefs,Underwear,625,M,Dozen,In Production,2003-07-10,5.7,ERK34B
399,427,M-ERK61,ERK,Briefs,Men's Briefs,Underwear,505,M,Dozen,In Production,2003-07-10,3.6,ERK61
400,428,M-ERK62,ERK,Briefs,Men's Briefs,Underwear,455,M,Dozen,Out of Production,2003-08-06,3.2,ERK62
401,429,M-ERK63,ERK,Briefs,Men's Briefs,Underwear,500,M,Dozen,In Production,2003-07-10,3.35,ERK63
402,430,M-ERK64,ERK,Briefs,Men's Briefs,Underwear,528,M,Dozen,Out of Production,2003-07-10,3.8,ERK64
403,431,M-ERK64B,ERK,Briefs,Men's Briefs,Underwear,579,M,Dozen,Out of Production,2003-07-10,4.5,ERK64B
404,432,M-ERK81,ERK,Briefs,Men's Briefs,Underwear,484,M,Dozen,Out of Production,2003-07-10,3.25,ERK81
405,433,M-F15,F,Briefs,Women's Panties,Underwear,208,M,Dozen,Out of Production,2003-07-10,2.85,F15
406,434,M-F23,F,Briefs,Women's Panties,Underwear,275,M,Dozen,Out of Production,2003-08-06,3.5,F23
407,435,M-F31E,F,Briefs,Women's Panties,Underwear,347,M,Dozen,Out of Production,2003-08-06,3.35,F31E
408,436,M-F46,F,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2003-08-06,3.6,F46
409,437,M-F46S,F,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2003-08-06,4.0,F46S
410,438,M-F52,F,Briefs,Women's Panties,Underwear,350,M,Dozen,Out of Production,2003-08-06,4.1,F52
411,439,M-F56,F,Briefs,Women's Panties,Underwear,372,M,Dozen,Out of Production,2003-08-06,4.0,F56
412,440,M-G16T,G,Briefs,Women's Panties,Underwear,335,M,Dozen,Out of Production,2003-07-10,4.2,G16T
413,441,M-G31E,G,Briefs,Women's Panties,Underwear,371,M,Dozen,Out of Production,2003-07-10,3.8,G31E
414,442,M-G46,G,Briefs,Women's Panties,Underwear,355,M,Dozen,In Production,2003-07-10,4.6,G46
415,443,M-G46E,G,Briefs,Women's Panties,Underwear,365,M,Dozen,Out of Production,2003-08-06,4.35,G46E
416,444,M-G46S,G,Briefs,Women's Panties,Underwear,380,M,Dozen,In Production,2003-08-06,5.0,G46S
417,445,M-H46,H,Briefs,Women's Panties,Underwear,299,M,Dozen,Out of Production,2003-08-06,3.25,H46
418,446,M-H46S,H,Briefs,Women's Panties,Underwear,320,M,Dozen,Out of Production,2003-08-06,3.6,H46S
419,447,M-K21,K,Briefs,Women's Panties,Underwear,410,M,Dozen,In Production,2003-07-10,3.2,K21
420,448,M-K21E,K,Briefs,Women's Panties,Underwear,393,M,Dozen,In Production,2003-07-10,3.4,K21E
421,450,M-K22,K,Briefs,Women's Panties,Underwear,273,M,Dozen,Out of Production,2003-07-10,2.3,K22
422,452,M-K23,K,Briefs,Women's Panties,Underwear,306,M,Dozen,In Production,2003-07-10,3.0,K23
423,454,M-K23E,K,Briefs,Women's Panties,Underwear,353,M,Dozen,In Production,2003-07-10,3.2,K23E
424,456,M-K24,K,Briefs,Women's Panties,Underwear,365,M,Dozen,In Production,2003-07-10,3.1,K24
425,458,M-K24E,K,Briefs,Women's Panties,Underwear,374,M,Dozen,In Production,2003-08-06,3.2,K24E
426,460,M-K25,K,Briefs,Women's Panties,Underwear,380,M,Dozen,In Production,2003-08-06,3.1,K25
427,462,M-K25S,K,Briefs,Women's Panties,Underwear,390,M,Dozen,Out of Production,2003-08-06,2.9,K25S
428,464,M-K26,K,Briefs,Women's Panties,Underwear,449,M,Dozen,Out of Production,2003-08-06,2.35,K26
429,466,M-K26T,K,Briefs,Women's Panties,Underwear,435,M,Dozen,Out of Production,2003-08-06,2.75,K26T
430,468,M-K29,K,Briefs,Women's Panties,Underwear,349,M,Dozen,In Production,2003-07-10,2.9,K29
431,470,M-K30,K,Briefs,Women's Panties,Underwear,395,M,Dozen,In Production,2003-07-10,3.0,K30
432,471,M-K30D,K,Briefs,Women's Panties,Underwear,360,M,Dozen,Out of Production,2003-07-10,3.45,K30D
433,472,M-K30SD,K,Briefs,Women's Panties,Underwear,360,M,Dozen,Out of Production,2003-07-10,3.7,K30SD
434,473,M-K30SK,K,Briefs,Women's Panties,Underwear,385,M,Dozen,Out of Production,2003-08-06,3.65,K30SK
435,474,M-K30SV,K,Briefs,Women's Panties,Underwear,370,M,Dozen,Out of Production,2003-07-10,3.7,K30SV
436,475,M-K30V,K,Briefs,Women's Panties,Underwear,359,M,Dozen,Out of Production,2003-07-10,3.45,K30V
437,476,M-K31,K,Briefs,Women's Panties,Underwear,405,M,Dozen,In Production,2003-07-10,3.1,K31
438,477,M-K31E,K,Briefs,Women's Panties,Underwear,400,M,Dozen,In Production,2003-07-10,3.3,K31E
439,478,M-K31S,K,Briefs,Women's Panties,Underwear,430,M,Dozen,In Production,2003-07-10,3.5,K31S
440,479,M-K31T,K,Briefs,Women's Panties,Underwear,445,M,Dozen,In Production,2003-08-06,3.3,K31T
441,480,M-K32,K,Briefs,Women's Panties,Underwear,379,M,Dozen,In Production,2003-07-10,3.0,K32
442,481,M-K32E,K,Briefs,Women's Panties,Underwear,390,M,Dozen,In Production,2003-07-10,3.2,K32E
443,482,M-K32S,K,Briefs,Women's Panties,Underwear,405,M,Dozen,In Production,2003-07-10,3.4,K32S
444,483,M-K32T,K,Briefs,Women's Panties,Underwear,405,M,Dozen,In Production,2003-08-06,3.2,K32T
445,484,M-K406,K,Briefs,Women's Panties,Underwear,395,M,Dozen,Out of Production,2003-07-10,3.4,K406
446,485,M-K408,K,Briefs,Women's Panties,Underwear,395,M,Dozen,Out of Production,2003-07-10,3.4,K408
447,486,M-K40E,K,Briefs,Women's Panties,Underwear,323,M,Dozen,Out of Production,2003-07-10,2.45,K40E
448,487,M-K411,K,Briefs,Women's Panties,Underwear,389,M,Dozen,Out of Production,2003-07-10,3.6,K411
449,488,M-K412,K,Briefs,Women's Panties,Underwear,395,M,Dozen,Out of Production,2003-07-10,3.5,K412
450,489,M-K414,K,Briefs,Women's Panties,Underwear,371,M,Dozen,Out of Production,2003-07-10,3.0,K414
451,490,M-K418,K,Briefs,Women's Panties,Underwear,395,M,Dozen,Out of Production,2003-07-10,3.3,K418
452,491,M-K418S,K,Briefs,Women's Panties,Underwear,390,M,Dozen,Out of Production,2003-07-10,3.05,K418S
453,492,M-K41S,K,Briefs,Women's Panties,Underwear,465,M,Dozen,Out of Production,2003-08-06,3.2,K41S
